X_1 Y_1 X_2 Y_2 X_3 Y_3 X_4 Y_4 X_5 Y_5 X_6 Y_6 X_7 Y_7 X_8 Y_8 X_9 Y_9 X_10 Y_10 
-0.190229 2.99885 3.37485 8.91695 -1.95196 4.33554 4.39192 12.4634 11.4012 3.40704 4.43853 1.62679 9.80012 1.19393 7.24422 4.0849 7.01692 10.1363 2.21183 5.14715
-0.142275 2.93328 3.31858 8.89494 -1.95185 4.2469 4.31306 12.4566 11.3981 3.49288 4.51056 1.61204 9.85614 1.25025 7.24597 4.11997 6.96059 10.1771 2.20895 5.10981
-0.0933444 2.86821 3.26254 8.87214 -1.95035 4.15843 4.23433 12.4489 11.3937 3.57867 4.58292 1.59832 9.91133 1.30727 7.24716 4.15509 6.9038 10.2171 2.20656 5.0724
-0.0434257 2.80364 3.20673 8.84856 -1.94748 4.07014 4.15575 12.4403 11.388 3.66438 4.65562 1.58564 9.96566 1.36496 7.24778 4.19027 6.84657 10.2562 2.20466 5.03493
0.00749144 2.7396 3.15118 8.82419 -1.94326 3.98206 4.07734 12.4308 11.381 3.74997 4.72863 1.57403 10.0191 1.42333 7.24784 4.22547 6.7889 10.2946 2.20325 4.9974
0.0594172 2.6761 3.09588 8.79904 -1.93769 3.89421 3.99909 12.4205 11.3728 3.83544 4.80195 1.56349 10.0718 1.48235 7.24732 4.2607 6.73082 10.3322 2.20232 4.95982
0.112361 2.61317 3.04084 8.77311 -1.93081 3.80661 3.92102 12.4092 11.3632 3.92074 4.87557 1.55406 10.1235 1.54203 7.24622 4.29594 6.67233 10.369 2.20189 4.9222
0.166333 2.55084 2.98608 8.7464 -1.92261 3.71929 3.84315 12.397 11.3525 4.00585 4.94946 1.54573 10.1744 1.60236 7.24453 4.33117 6.61344 10.405 2.20195 4.88453
0.22134 2.48912 2.93161 8.71891 -1.91313 3.63226 3.76549 12.384 11.3404 4.09075 5.02363 1.53854 10.2244 1.66331 7.24227 4.36638 6.55416 10.4402 2.20249 4.84682
0.277392 2.42803 2.87742 8.69065 -1.90237 3.54554 3.68803 12.37 11.3271 4.17542 5.09804 1.53248 10.2735 1.72489 7.23942 4.40155 6.49452 10.4746 2.20352 4.80908
0.334496 2.36762 2.82354 8.66161 -1.89035 3.45916 3.61081 12.3552 11.3126 4.25982 5.17268 1.52759 10.3217 1.78708 7.23598 4.43668 6.43451 10.5082 2.20503 4.77132
0.392657 2.3079 2.76997 8.63179 -1.87709 3.37312 3.53383 12.3395 11.2969 4.34394 5.24754 1.52388 10.369 1.84988 7.23196 4.47174 6.37415 10.5409 2.20703 4.73352
0.451883 2.2489 2.71673 8.6012 -1.8626 3.28746 3.45709 12.3229 11.28 4.42774 5.3226 1.52136 10.4153 1.91327 7.22735 4.50673 6.31345 10.5729 2.20951 4.6957
0.512179 2.19065 2.66381 8.56985 -1.84689 3.20217 3.38062 12.3055 11.2618 4.51123 5.39783 1.52005 10.4608 1.97724 7.22215 4.54163 6.25243 10.6041 2.21248 4.65787
0.573548 2.13318 2.61124 8.53772 -1.83 3.11729 3.30441 12.2872 11.2425 4.59436 5.47322 1.51996 10.5053 2.04178 7.21637 4.57642 6.19109 10.6344 2.21593 4.62002
0.635995 2.07652 2.55902 8.50483 -1.81192 3.03282 3.22849 12.268 11.222 4.67712 5.54875 1.5211 10.5489 2.10689 7.21 4.61108 6.12944 10.664 2.21985 4.58215
0.699521 2.02071 2.50716 8.47118 -1.79267 2.94878 3.15287 12.248 11.2004 4.7595 5.62438 1.5235 10.5916 2.17255 7.20305 4.64562 6.0675 10.6927 2.22426 4.54428
0.764129 1.96577 2.45568 8.43677 -1.77228 2.86518 3.07754 12.2272 11.1776 4.84147 5.70011 1.52716 10.6333 2.23875 7.19553 4.68 6.00528 10.7207 2.22915 4.5064
0.82982 1.91173 2.40458 8.4016 -1.75074 2.78203 3.00254 12.2055 11.1537 4.92302 5.7759 1.5321 10.674 2.30548 7.18743 4.71421 5.94278 10.7478 2.23452 4.46851
0.896592 1.85864 2.35387 8.36567 -1.72809 2.69936 2.92786 12.1829 11.1287 5.00413 5.85172 1.53832 10.7138 2.37273 7.17876 4.74825 5.88002 10.7742 2.24037 4.43062
0.964445 1.80653 2.30357 8.32899 -1.70433 2.61717 2.85352 12.1595 11.1026 5.0848 5.92756 1.54583 10.7525 2.44049 7.16952 4.7821 5.817 10.7997 2.2467 4.39273
1.03338 1.75543 2.25368 8.29157 -1.67947 2.53547 2.77952 12.1353 11.0754 5.16499 6.00338 1.55465 10.7903 2.50874 7.15972 4.81574 5.75375 10.8244 2.2535 4.35484
1.10338 1.70537 2.20422 8.2534 -1.65354 2.45428 2.70588 12.1103 11.0471 5.24472 6.07915 1.56478 10.8272 2.57747 7.14937 4.84916 5.69026 10.8483 2.26078 4.31695
1.17446 1.6564 2.15519 8.21448 -1.62653 2.3736 2.63262 12.0844 11.0178 5.32395 6.15485 1.57623 10.863 2.64668 7.13848 4.88235 5.62655 10.8714 2.26854 4.27906
1.24659 1.60854 2.10662 8.17483 -1.59848 2.29345 2.55973 12.0578 10.9874 5.40268 6.23044 1.58901 10.8978 2.71634 7.12703 4.91529 5.56263 10.8938 2.27678 4.24118
1.31979 1.56184 2.0585 8.13445 -1.56939 2.21384 2.48723 12.0303 10.9561 5.4809 6.3059 1.60311 10.9316 2.78645 7.11506 4.94797 5.4985 10.9153 2.2855 4.2033
1.39403 1.51634 2.01085 8.09333 -1.53926 2.13477 2.41513 12.002 10.9237 5.55861 6.38119 1.61854 10.9643 2.857 7.10256 4.98039 5.43418 10.936 2.2947 4.16543
1.46931 1.47206 1.96369 8.05149 -1.50813 2.05626 2.34344 11.973 10.8904 5.63578 6.45628 1.6353 10.9961 2.92796 7.08954 5.01253 5.36968 10.9559 2.30438 4.12756
1.54561 1.42905 1.91702 8.00893 -1.476 1.97831 2.27217 11.9431 10.856 5.71242 6.53114 1.65339 11.0268 2.99933 7.076 5.04437 5.30501 10.975 2.31454 4.0897
1.62293 1.38735 1.87085 7.96565 -1.44287 1.90094 2.20133 11.9125 10.8207 5.78852 6.60574 1.67281 11.0565 3.0711 7.06197 5.07591 5.24017 10.9934 2.32518 4.05185
1.70124 1.34699 1.8252 7.92166 -1.40877 1.82415 2.13093 11.881 10.7845 5.86407 6.68004 1.69355 11.0851 3.14325 7.04744 5.10714 5.17517 11.0109 2.33631 4.014
1.78054 1.30802 1.78008 7.87696 -1.3737 1.74795 2.06098 11.8489 10.7473 5.93906 6.75402 1.71562 11.1127 3.21577 7.03243 5.13804 5.11003 11.0276 2.34793 3.97615
1.8608 1.27046 1.73549 7.83157 -1.33768 1.67235 1.99149 11.8159 10.7091 6.0135 6.82763 1.73899 11.1392 3.28864 7.01694 5.16862 5.04475 11.0436 2.36004 3.93832
1.94201 1.23436 1.69146 7.78547 -1.30072 1.59736 1.92247 11.7822 10.6701 6.08736 6.90084 1.76368 11.1646 3.36185 7.00099 5.19885 4.97935 11.0588 2.37264 3.90048
2.02413 1.19976 1.64799 7.73869 -1.26283 1.52298 1.85392 11.7478 10.6301 6.16065 6.97363 1.78967 11.189 3.43538 6.98457 5.22874 4.91382 11.0731 2.38574 3.86266
2.10716 1.16668 1.6051 7.69123 -1.22403 1.44923 1.78587 11.7126 10.5893 6.23336 7.04596 1.81694 11.2123 3.50923 6.96771 5.25827 4.84819 11.0867 2.39934 3.82483
2.19107 1.13518 1.56279 7.64308 -1.18431 1.3761 1.71831 11.6766 10.5475 6.30548 7.1178 1.84549 11.2346 3.58338 6.95042 5.28744 4.78245 11.0995 2.41345 3.78702
2.27582 1.10528 1.52109 7.59427 -1.1437 1.3036 1.65126 11.64 10.5049 6.37701 7.18911 1.8753 11.2557 3.65781 6.93269 5.31624 4.71662 11.1115 2.42806 3.7492
2.36139 1.07702 1.47999 7.5448 -1.1022 1.23175 1.58472 11.6026 10.4614 6.44795 7.25986 1.90636 11.2758 3.73252 6.91455 5.34467 4.65071 11.1228 2.4432 3.71139
2.44775 1.05043 1.43952 7.49467 -1.05983 1.16055 1.5187 11.5645 10.4171 6.51829 7.33003 1.93865 11.2948 3.80748 6.89599 5.37271 4.58472 11.1333 2.45885 3.67358
2.53486 1.02556 1.39968 7.44389 -1.01659 1.08999 1.45322 11.5257 10.3719 6.58802 7.39959 1.97217 11.3127 3.88268 6.87704 5.40037 4.51866 11.1429 2.47504 3.63578
2.62269 1.00242 1.36049 7.39246 -0.972497 1.0201 1.38828 11.4862 10.3258 6.65714 7.4685 2.00688 11.3295 3.9581 6.85769 5.42764 4.45254 11.1518 2.49176 3.59798
2.7112 0.981059 1.32195 7.34041 -0.927563 0.950874 1.32389 11.4461 10.2789 6.72563 7.53673 2.04277 11.3451 4.03375 6.83796 5.45451 4.38638 11.16 2.50902 3.56018
2.80035 0.961502 1.28409 7.28773 -0.881796 0.882317 1.26006 11.4052 10.2311 6.79351 7.60426 2.07983 11.3597 4.10959 6.81785 5.48098 4.32016 11.1674 2.52684 3.52239
2.89009 0.943777 1.24691 7.23444 -0.835206 0.814435 1.19679 11.3637 10.1826 6.86075 7.67107 2.11803 11.3732 4.18561 6.79738 5.50705 4.25392 11.1739 2.54522 3.48461
2.98039 0.927913 1.21042 7.18054 -0.787804 0.747234 1.1341 11.3214 10.1332 6.92735 7.73712 2.15736 11.3856 4.2618 6.77655 5.53271 4.18764 11.1798 2.56417 3.44683
3.0712 0.913935 1.17465 7.12604 -0.739599 0.680718 1.07199 11.2786 10.083 6.9933 7.80239 2.19778 11.3969 4.33815 6.75537 5.55795 4.12135 11.1848 2.5837 3.40906
3.16246 0.901866 1.13959 7.07095 -0.690601 0.614892 1.01047 11.2351 10.0319 7.0586 7.86686 2.23928 11.407 4.41464 6.73385 5.58278 4.05504 11.1891 2.60382 3.3713
3.25412 0.89173 1.10526 7.01528 -0.64082 0.549761 0.949543 11.1909 9.98007 7.12323 7.9305 2.28184 11.416 4.49125 6.712 5.6072 3.98873 11.1927 2.62455 3.33356
3.34614 0.883545 1.07167 6.95904 -0.590266 0.485328 0.889225 11.1461 9.92742 7.18719 7.9933 2.32543 11.424 4.56798 6.68982 5.63119 3.92243 11.1954 2.6459 3.29583
3.43845 0.877329 1.03883 6.90225 -0.538949 0.421599 0.829519 11.1007 9.87397 7.25048 8.05523 2.37003 11.4308 4.6448 6.66731 5.65476 3.85613 11.1975 2.66787 3.25813
3.53099 0.873097 1.00677 6.8449 -0.486879 0.358577 0.770433 11.0547 9.81972 7.31307 8.11628 2.41562 11.4365 4.72171 6.6445 5.6779 3.78986 11.1987 2.69049 3.22046
3.62371 0.87086 0.975474 6.78702 -0.434065 0.296266 0.711973 11.008 9.76469 7.37496 8.17643 2.46217 11.441 4.79868 6.62137 5.70061 3.72361 11.1992 2.71376 3.18283
3.71654 0.87063 0.944969 6.72862 -0.380518 0.234669 0.654147 10.9608 9.70886 7.43615 8.23565 2.50966 11.4445 4.87571 6.59795 5.72289 3.65739 11.199 2.7377 3.14524
3.80942 0.872412 0.915264 6.66969 -0.326246 0.173792 0.596961 10.9129 9.65226 7.49661 8.29395 2.55806 11.4468 4.95277 6.57422 5.74473 3.59121 11.198 2.76232 3.1077
3.90229 0.876212 0.88637 6.61027 -0.271259 0.113636 0.540421 10.8645 9.59488 7.55634 8.35129 2.60735 11.448 5.02986 6.55021 5.76613 3.52508 11.1962 2.78765 3.07023
3.99507 0.882029 0.858296 6.55035 -0.215568 0.0542048 0.484536 10.8155 9.53673 7.61533 8.40767 2.65751 11.4481 5.10695 6.52592 5.78709 3.45901 11.1938 2.81368 3.03283
4.0877 0.889863 0.831055 6.48995 -0.159181 -0.00449749 0.429309 10.7659 9.47781 7.67357 8.46308 2.70851 11.4471 5.18404 6.50134 5.8076 3.393 11.1905 2.84044 2.99552
4.18012 0.899709 0.804656 6.42909 -0.102108 -0.0624681 0.374749 10.7158 9.41814 7.73104 8.51751 2.76032 11.445 5.2611 6.47649 5.82766 3.32706 11.1865 2.86795 2.9583
4.27225 0.911558 0.779109 6.36777 -0.0443601 -0.119704 0.32086 10.6651 9.35771 7.78773 8.57094 2.81293 11.4417 5.33813 6.45137 5.84727 3.26119 11.1818 2.89621 2.9212
4.36402 0.925401 0.754426 6.30601 0.0140543 -0.176202 0.267648 10.6139 9.29653 7.84363 8.62337 2.86631 11.4373 5.41511 6.42599 5.86643 3.19541 11.1764 2.92523 2.88424
4.45537 0.941224 0.730616 6.24382 0.0731251 -0.23196 0.21512 10.5621 9.23462 7.89873 8.67478 2.92044 11.4318 5.49202 6.40035 5.88513 3.12972 11.1702 2.95504 2.84742
4.54623 0.95901 0.707689 6.18122 0.132843 -0.286975 0.16328 10.5098 9.17196 7.95301 8.72518 2.97529 11.4252 5.56885 6.37445 5.90336 3.06412 11.1632 2.98565 2.81077
4.63653 0.97874 0.685654 6.11821 0.193197 -0.341243 0.112133 10.457 9.10858 8.00646 8.77456 3.03084 11.4174 5.64558 6.34831 5.92112 2.99863 11.1556 3.01706 2.77431
4.72621 1.00039 0.66452 6.05482 0.254178 -0.394763 0.0616862 10.4037 9.04448 8.05908 8.82291 3.08707 11.4085 5.7222 6.32191 5.93841 2.93325 11.1472 3.0493 2.73806
4.81519 1.02394 0.644297 5.99105 0.315777 -0.447532 0.0119428 10.3499 8.97967 8.11083 8.87023 3.14396 11.3986 5.7987 6.29528 5.95523 2.86798 11.1381 3.08236 2.70204
4.90342 1.04936 0.624993 5.92693 0.377982 -0.499547 -0.037092 10.2956 8.91416 8.16172 8.91651 3.20148 11.3874 5.87504 6.26841 5.97156 2.80284 11.1282 3.11626 2.66628
4.99083 1.07662 0.606617 5.86246 0.440785 -0.550806 -0.0854134 10.2408 8.84795 8.21173 8.96176 3.25962 11.3752 5.95124 6.24131 5.98741 2.73783 11.1176 3.15101 2.6308
5.07736 1.10569 0.589176 5.79765 0.504174 -0.601305 -0.133017 10.1856 8.78105 8.26084 9.00597 3.31835 11.3619 6.02725 6.21399 6.00277 2.67295 11.1063 3.18662 2.59563
5.16296 1.13654 0.572679 5.73254 0.56814 -0.651044 -0.179899 10.1299 8.71347 8.30904 9.04914 3.37765 11.3474 6.10308 6.18644 6.01763 2.60822 11.0943 3.22309 2.5608
5.24757 1.16913 0.557133 5.66712 0.632673 -0.700019 -0.226055 10.0737 8.64523 8.35632 9.09127 3.43751 11.3319 6.1787 6.15867 6.03199 2.54364 11.0816 3.26042 2.52633
5.33114 1.20342 0.542546 5.60141 0.697762 -0.748227 -0.27148 10.0171 8.57633 8.40267 9.13237 3.4979 11.3152 6.2541 6.1307 6.04584 2.47921 11.0681 3.29863 2.49226
5.41361 1.23938 0.528924 5.53543 0.763397 -0.795667 -0.316172 9.96002 8.50679 8.44806 9.17242 3.5588 11.2974 6.32926 6.10252 6.05918 2.41494 11.054 3.33772 2.45861
5.49494 1.27696 0.516274 5.4692 0.829567 -0.842336 -0.360126 9.90254 8.43661 8.49249 9.21144 3.6202 11.2785 6.40417 6.07413 6.07201 2.35085 11.0391 3.37767 2.42541
5.57509 1.31613 0.504602 5.40273 0.896261 -0.888231 -0.40334 9.84464 8.36581 8.53595 9.24943 3.68207 11.2585 6.4788 6.04555 6.08431 2.28692 11.0235 3.41851 2.3927
5.65401 1.35683 0.493914 5.33603 0.96347 -0.93335 -0.445809 9.78633 8.29439 8.57842 9.28639 3.74441 11.2374 6.55315 6.01679 6.09608 2.22318 11.0072 3.46022 2.3605
5.73167 1.39903 0.484217 5.26912 1.03118 -0.977691 -0.487531 9.72762 8.22238 8.61988 9.32232 3.80719 11.2153 6.6272 5.98784 6.10731 2.15963 10.9902 3.50279 2.32886
5.80802 1.44269 0.475515 5.20202 1.09939 -1.02125 -0.528503 9.66851 8.14977 8.66033 9.35723 3.8704 11.192 6.70093 5.95871 6.11801 2.09626 10.9725 3.54624 2.29779
5.88304 1.48775 0.467813 5.13473 1.16807 -1.06403 -0.568723 9.60902 8.0766 8.69975 9.39112 3.93402 11.1676 6.77432 5.92941 6.12816 2.0331 10.9541 3.59054 2.26734
5.95669 1.53418 0.461117 5.06729 1.23723 -1.10602 -0.608186 9.54916 8.00287 8.73813 9.424 3.99804 11.1421 6.84736 5.89995 6.13776 1.97014 10.935 3.6357 2.23753
6.02896 1.58192 0.45543 4.99969 1.30684 -1.14722 -0.646892 9.48893 7.92859 8.77546 9.45587 4.06244 11.1155 6.92003 5.87034 6.14679 1.9074 10.9152 3.68171 2.2084
6.0998 1.63094 0.450757 4.93197 1.3769 -1.18763 -0.684837 9.42834 7.85377 8.81173 9.48673 4.1272 11.0879 6.99231 5.84057 6.15526 1.84487 10.8947 3.72855 2.17998
6.16922 1.68118 0.447101 4.86413 1.4474 -1.22725 -0.72202 9.3674 7.77845 8.84692 9.51659 4.19232 11.0591 7.06419 5.81067 6.16316 1.78256 10.8735 3.77621 2.1523
6.23717 1.73259 0.444466 4.79619 1.51833 -1.26607 -0.758439 9.30612 7.70262 8.88102 9.54546 4.25778 11.0293 7.13565 5.78063 6.17049 1.72048 10.8516 3.82468 2.12539
6.30366 1.78514 0.442855 4.72816 1.58966 -1.30409 -0.794091 9.2445 7.6263 8.91402 9.57335 4.32357 10.9984 7.20666 5.75046 6.17723 1.65864 10.8291 3.87396 2.09929
6.36866 1.83878 0.442272 4.66007 1.6614 -1.34131 -0.828976 9.18257 7.54952 8.94592 9.60025 4.38968 10.9664 7.27722 5.72018 6.18338 1.59704 10.8058 3.92401 2.07402
6.43216 1.89345 0.442718 4.59193 1.73353 -1.37773 -0.863091 9.12031 7.47229 8.97669 9.62618 4.45609 10.9334 7.3473 5.6898 6.18893 1.53568 10.7819 3.97483 2.04962
6.49416 1.94912 0.444195 4.52375 1.80603 -1.41334 -0.896435 9.05775 7.39461 9.00634 9.65114 4.52279 10.8993 7.41689 5.65931 6.19389 1.47458 10.7573 4.0264 2.02611
6.55464 2.00574 0.446707 4.45555 1.87891 -1.44814 -0.929007 8.9949 7.31652 9.03484 9.67514 4.58978 10.8641 7.48597 5.62874 6.19824 1.41374 10.7321 4.0787 2.00353
6.61361 2.06327 0.450253 4.38734 1.95213 -1.48213 -0.960806 8.93175 7.23803 9.06219 9.69818 4.65704 10.8279 7.55451 5.59809 6.20197 1.35316 10.7061 4.13172 1.9819
6.67105 2.12166 0.454837 4.31915 2.0257 -1.5153 -0.991831 8.86832 7.15915 9.08839 9.72028 4.72457 10.7906 7.62251 5.56737 6.20509 1.29285 10.6795 4.18542 1.96124
6.72696 2.18087 0.460458 4.25099 2.09959 -1.54766 -1.02208 8.80462 7.07991 9.11342 9.74143 4.79235 10.7523 7.68994 5.53659 6.20758 1.23282 10.6522 4.2398 1.94159
6.78135 2.24086 0.467118 4.18287 2.17381 -1.5792 -1.05156 8.74065 7.00033 9.13727 9.76164 4.86038 10.7129 7.75679 5.50577 6.20945 1.17307 10.6243 4.29482 1.92298
6.83421 2.30158 0.474817 4.11481 2.24833 -1.60991 -1.08025 8.67643 6.92041 9.15994 9.78093 4.92865 10.6725 7.82303 5.47492 6.21068 1.11361 10.5956 4.35046 1.90541
6.88555 2.36301 0.483555 4.04683 2.32314 -1.6398 -1.10818 8.61196 6.84019 9.18143 9.79929 4.99715 10.6311 7.88864 5.44404 6.21127 1.05444 10.5664 4.40671 1.88892
6.93537 2.42508 0.493332 3.97895 2.39823 -1.66887 -1.13532 8.54725 6.75968 9.20171 9.81673 5.06588 10.5887 7.95362 5.41315 6.21122 0.995575 10.5364 4.46353 1.87353
6.98367 2.48778 0.504147 3.91117 2.4736 -1.6971 -1.16169 8.4823 6.6789 9.22079 9.83326 5.13483 10.5452 8.01792 5.38227 6.21053 0.937014 10.5059 4.5209 1.85926
7.03045 2.55106 0.516001 3.84352 2.54921 -1.72451 -1.18728 8.41714 6.59788 9.23866 9.84889 5.20399 10.5007 8.08155 5.3514 6.20918 0.878765 10.4746 4.5788 1.84613
7.07573 2.61488 0.528891 3.77601 2.62507 -1.75108 -1.21209 8.35176 6.51662 9.25531 9.86361 5.27336 10.4553 8.14447 5.32056 6.20718 0.820833 10.4428 4.6372 1.83416
7.1195 2.67921 0.542817 3.70866 2.70116 -1.77681 -1.23613 8.28617 6.43516 9.27075 9.87744 5.34294 10.4088 8.20667 5.28976 6.20452 0.763225 10.4102 4.69607 1.82336
7.16177 2.74402 0.557777 3.64148 2.77747 -1.8017 -1.25939 8.22038 6.35352 9.28496 9.89038 5.41272 10.3614 8.26813 5.25902 6.2012 0.705947 10.3771 4.75539 1.81376
7.20254 2.80927 0.57377 3.57449 2.85399 -1.82576 -1.28188 8.1544 6.27171 9.29794 9.90243 5.4827 10.3129 8.32883 5.22835 6.19721 0.649004 10.3433 4.81512 1.80536
7.24183 2.87492 0.590792 3.50771 2.9307 -1.84897 -1.30359 8.08823 6.18976 9.30969 9.9136 5.55287 10.2636 8.38874 5.19777 6.19256 0.592403 10.3089 4.87524 1.79819
7.27963 2.94095 0.608842 3.44116 3.00759 -1.87134 -1.32452 8.02189 6.10769 9.32021 9.92389 5.62324 10.2132 8.44785 5.16729 6.18724 0.536149 10.2738 4.93573 1.79224
7.31596 3.00733 0.627916 3.37484 3.08465 -1.89286 -1.34468 7.95538 6.02552 9.32949 9.9333 5.69379 10.1619 8.50614 5.13693 6.18125 0.480249 10.2381 4.99655 1.78755
7.35081 3.07402 0.648013 3.30878 3.16187 -1.91354 -1.36407 7.88871 5.94328 9.33753 9.94185 5.76453 10.1097 8.56358 5.1067 6.17459 0.424709 10.2018 5.05767 1.78411
7.38419 3.14099 0.669127 3.24299 3.23924 -1.93336 -1.38268 7.82188 5.86098 9.34433 9.94952 5.83545 10.0565 8.62016 5.07662 6.16726 0.369533 10.1649 5.11907 1.78193
7.41611 3.20822 0.691257 3.17748 3.31673 -1.95234 -1.40053 7.75491 5.77866 9.34989 9.95632 5.90656 10.0025 8.67585 5.0467 6.15926 0.31473 10.1274 5.18071 1.78103
7.44658 3.27567 0.714398 3.11228 3.39435 -1.97046 -1.4176 7.68781 5.69633 9.35421 9.96225 5.97786 9.94749 8.73064 5.01696 6.15058 0.260304 10.0892 5.24258 1.78142
7.47558 3.34332 0.738546 3.0474 3.47208 -1.98773 -1.43391 7.62057 5.61401 9.35729 9.96732 6.04933 9.89163 8.78451 4.98743 6.14123 0.206261 10.0505 5.30463 1.78308
7.50314 3.41114 0.763696 2.98286 3.5499 -2.00415 -1.44945 7.55321 5.53174 9.35914 9.97151 6.12099 9.8349 8.83743 4.9581 6.13122 0.152608 10.0111 5.36684 1.78605
7.52925 3.47911 0.789843 2.91866 3.62782 -2.0197 -1.46422 7.48573 5.44952 9.35974 9.97484 6.19284 9.77731 8.88939 4.92901 6.12053 0.099351 9.97114 5.42918 1.79031
7.55392 3.54718 0.816984 2.85484 3.7058 -2.03441 -1.47823 7.41814 5.3674 9.35912 9.9773 6.26486 9.71887 8.94036 4.90017 6.10918 0.0464956 9.93059 5.49163 1.79586
7.57715 3.61535 0.845112 2.79139 3.78385 -2.04825 -1.49147 7.35045 5.28538 9.35726 9.97888 6.33707 9.65961 8.99032 4.8716 6.09717 -0.00595193 9.88944 5.55414 1.80273
7.59894 3.68357 0.874221 2.72835 3.86195 -2.06123 -1.50395 7.28266 5.2035 9.35418 9.97958 6.40946 9.59953 9.03927 4.84331 6.0845 -0.0579856 9.84771 5.6167 1.8109
7.6193 3.75183 0.904307 2.66571 3.94009 -2.07336 -1.51568 7.21479 5.12178 9.34987 9.9794 6.48203 9.53867 9.08717 4.81532 6.07117 -0.109599 9.8054 5.67927 1.82037
7.63822 3.8201 0.935363 2.60351 4.01826 -2.08463 -1.52665 7.14684 5.04023 9.34435 9.97834 6.55479 9.47703 9.13401 4.78766 6.05719 -0.160787 9.76251 5.74183 1.83115
7.65572 3.88835 0.967382 2.54175 4.09644 -2.09503 -1.53686 7.07881 4.95889 9.33761 9.97638 6.62773 9.41463 9.17978 4.76033 6.04256 -0.211543 9.71905 5.80435 1.84323
7.67179 3.95655 1.00036 2.48045 4.17463 -2.10458 -1.54631 7.01071 4.87778 9.32967 9.97352 6.70085 9.3515 9.22444 4.73335 6.0273 -0.26186 9.67502 5.86679 1.85662
7.68644 4.02468 1.03429 2.41963 4.25282 -2.11326 -1.55502 6.94256 4.79692 9.32053 9.96975 6.77415 9.28765 9.268 4.70675 6.0114 -0.311734 9.63043 5.92913 1.87131
7.69967 4.09271 1.06916 2.3593 4.331 -2.12109 -1.56298 6.87435 4.71634 9.3102 9.96506 6.84763 9.22312 9.31042 4.68053 5.99487 -0.361157 9.58528 5.99134 1.88729
7.71148 4.16061 1.10496 2.29947 4.40915 -2.12805 -1.57019 6.80609 4.63606 9.29869 9.95944 6.9213 9.15791 9.3517 4.65473 5.97772 -0.410124 9.53958 6.0534 1.90457
7.72188 4.22836 1.14169 2.24015 4.48727 -2.13415 -1.57665 6.73779 4.55609 9.286 9.95288 6.99514 9.09206 9.39182 4.62935 5.95996 -0.458628 9.49333 6.11527 1.92314
7.73087 4.29593 1.17935 2.18138 4.56534 -2.1394 -1.58237 6.66945 4.47648 9.27215 9.94537 7.06915 9.0256 9.43077 4.6044 5.9416 -0.506665 9.44653 6.17692 1.943
7.73845 4.36329 1.21791 2.12315 4.64335 -2.14378 -1.58735 6.60108 4.39723 9.25714 9.9369 7.14334 8.95854 9.46853 4.57992 5.92264 -0.554227 9.3992 6.23833 1.96414
7.74463 4.43041 1.25738 2.06548 4.7213 -2.1473 -1.5916 6.5327 4.31836 9.24098 9.92744 7.21769 8.89091 9.50508 4.55591 5.90309 -0.601309 9.35134 6.29948 1.98654
7.74942 4.49727 1.29775 2.00839 4.79918 -2.14996 -1.5951 6.46429 4.23992 9.22369 9.91699 7.29221 8.82274 9.54043 4.5324 5.88297 -0.647905 9.30295 6.36032 2.01022
7.75282 4.56384 1.339 1.95189 4.87697 -2.15176 -1.59787 6.39588 4.1619 9.20528 9.90553 7.36688 8.75406 9.57456 4.50939 5.86228 -0.694009 9.25404 6.42084 2.03515
7.75484 4.63009 1.38113 1.896 4.95467 -2.1527 -1.59992 6.32746 4.08434 9.18575 9.89305 7.4417 8.68491 9.60746 4.4869 5.84104 -0.739616 9.20461 6.48101 2.06134
7.75548 4.696 1.42413 1.84072 5.03226 -2.15279 -1.60123 6.25904 4.00726 9.16513 9.87952 7.51665 8.6153 9.63912 4.46495 5.81925 -0.784719 9.15468 6.5408 2.08876
7.75475 4.76153 1.46798 1.78607 5.10974 -2.15202 -1.60181 6.19063 3.93068 9.14342 9.86493 7.59174 8.54526 9.66954 4.44355 5.79693 -0.829312 9.10424 6.60018 2.11742
7.75267 4.82666 1.51269 1.73206 5.1871 -2.15039 -1.60168 6.12223 3.85461 9.12063 9.84925 7.66695 8.47484 9.69871 4.42273 5.77409 -0.873391 9.0533 6.65914 2.14731
7.74923 4.89135 1.55824 1.67871 5.26433 -2.1479 -1.60082 6.05385 3.77909 9.09679 9.83248 7.74227 8.40406 9.72663 4.40248 5.75074 -0.916949 9.00187 6.71763 2.17841
7.74446 4.9556 1.60461 1.62603 5.34142 -2.14456 -1.59924 5.98549 3.70412 9.07191 9.81459 7.81767 8.33294 9.7533 4.38284 5.7269 -0.95998 8.94996 6.77563 2.21071
7.73837 5.01935 1.65181 1.57404 5.41836 -2.14037 -1.59694 5.91716 3.62973 9.04599 9.79557 7.89315 8.26154 9.77871 4.3638 5.70258 -1.00248 8.89756 6.83313 2.2442
7.73096 5.0826 1.69981 1.52273 5.49514 -2.13532 -1.59393 5.84887 3.55594 9.01906 9.77538 7.96869 8.18986 9.80286 4.34539 5.67779 -1.04444 8.84469 6.89009 2.27888
7.72225 5.1453 1.74862 1.47213 5.57176 -2.12943 -1.59021 5.78062 3.48276 8.99113 9.75402 8.04427 8.11796 9.82577 4.32761 5.65255 -1.08586 8.79136 6.94648 2.31472
